DATE,TMP,DEW,SLP,WND_HD,WND_SPD
2018-07-26T06:00:00,"-0001","-0002","10065","280","0021"
2018-07-26T07:00:00,"-0001","-0004","10064","290","0021"
2018-07-26T08:00:00,"+0000","-0003","10064","280","0026"
2018-07-26T09:00:00,"+0000","-0001","10064","280","0026"
2018-07-26T10:00:00,"+0002","-0002","10063","280","0026"
2018-07-26T11:00:00,"+0003","-0001","10063","280","0026"
2018-07-26T12:00:00,"+0007","+0000","10063","270","0026"
2018-07-26T13:00:00,"+0000","-0004","10061","280","0026"
2018-07-26T14:00:00,"-0001","-0004","10059","280","0021"
2018-07-26T15:00:00,"+0001","-0003","10056","290","0021"
2018-07-26T16:00:00,"+0002","-0004","10055","290","0015"
2018-07-26T17:00:00,"+0001","-0006","10053","310","0015"
2018-07-26T18:00:00,"+0000","-0006","10050","010","0010"
2018-07-26T19:00:00,"+0001","-0006","10049","020","0015"
2018-07-26T20:00:00,"+0000","-0006","10045","060","0026"
2018-07-26T21:00:00,"+0002","-0002","10042","070","0026"
2018-07-26T22:00:00,"+0001","-0003","10039","070","0026"
2018-07-26T23:00:00,"+0002","-0002","10038","070","0031"
2018-07-27T00:00:00,"+0005","-0001","10035","070","0026"
2018-07-27T01:00:00,"+0005","+0001","10030","060","0031"
2018-07-27T02:00:00,"+0007","+0001","10026","070","0026"
2018-07-27T03:00:00,"+0006","+0000","10022","050","0031"
2018-07-27T04:00:00,"+0004","-0003","10018","040","0021"
2018-07-27T05:00:00,"+0009","-0003","10013","070","0036"
2018-07-27T06:00:00,"+0009","-0001","10011","070","0031"
2018-07-27T08:00:00,"+0005","-0004","10004","080","0046"
2018-07-27T09:00:00,"-0001","-0007","10002","080","0051"
2018-07-27T10:00:00,"-0008","-0009","10001","070","0041"
2018-07-27T11:00:00,"-0010","-0011","10002","070","0036"
2018-07-27T12:00:00,"-0009","-0013","10002","080","0041"
2018-07-27T13:00:00,"-0012","-0016","09999","070","0031"
2018-07-27T14:00:00,"-0011","-0014","09998","040","0015"
2018-07-27T15:00:00,"-0010","-0013","09997","999","0000"
2018-07-27T16:00:00,"-0010","-0013","09997","330","0010"
2018-07-27T17:00:00,"-0013","-0016","09999","300","0015"
2018-07-27T18:00:00,"-0014","-0015","09999","300","0021"
2018-07-27T19:00:00,"-0014","-0017","10002","290","0026"
2018-07-27T20:00:00,"-0014","-0015","10005","999","0000"
2018-07-27T21:00:00,"-0019","-0023","10008","290","0036"
2018-07-27T22:00:00,"-0013","-0014","10013","999","0000"
2018-07-27T23:00:00,"-0010","-0013","10017","999","0000"
2018-07-28T00:00:00,"-0011","-0012","10024","999","0000"
2018-07-28T01:00:00,"-0009","-0012","10029","999","0000"
2018-07-28T02:00:00,"-0010","-0013","10033","999","0000"
2018-07-28T03:00:00,"-0014","-0018","10037","999","0000"
2018-07-28T04:00:00,"-0013","-0018","10043","999","0000"
2018-07-28T05:00:00,"-0009","-0014","10048","280","0051"
2018-07-28T06:00:00,"-0005","-0015","10053","280","0062"
2018-07-28T07:00:00,"-0006","-0017","10058","280","0036"
2018-07-28T09:00:00,"-0003","-0013","10071","280","0041"
2018-07-28T10:00:00,"-0002","-0012","10073","280","0046"
2018-07-28T12:00:00,"-0001","-0009","10086","280","0026"
2018-07-28T13:00:00,"+0003","-0008","10089","280","0015"
2018-07-28T14:00:00,"+0011","-0008","10089","270","0015"
2018-07-28T15:00:00,"+0010","-0009","10091","340","0010"
2018-07-28T16:00:00,"+0012","-0007","10094","030","0010"
2018-07-28T17:00:00,"+0018","-0009","10094","270","0010"
2018-07-28T18:00:00,"+0020","-0009","10097","020","0015"
2018-07-28T21:00:00,"+0018","-0005","10108","210","0010"
2018-07-28T22:00:00,"+0018","-0003","10110","350","0015"
2018-07-28T23:00:00,"+0018","-0006","10115","290","0026"
2018-07-29T00:00:00,"+0031","+0005","10117","290","0041"
2018-07-29T04:00:00,"+0028","+0004","10124","290","0046"
2018-07-29T05:00:00,"+0025","+0004","10128","290","0036"
2018-07-29T06:00:00,"+0038","+0012","10129","290","0036"
2018-07-29T07:00:00,"+0027","+0007","10133","070","0021"
2018-07-29T08:00:00,"+0032","+0011","10137","020","0010"
2018-07-29T09:00:00,"+0033","+0012","10145","020","0010"
2018-07-29T10:00:00,"+0043","+0004","10148","280","0062"
2018-07-29T11:00:00,"+0033","+0000","10152","280","0051"
2018-07-29T12:00:00,"+0037","+0000","10155","290","0062"
2018-07-29T13:00:00,"+0034","+0003","10158","280","0036"
2018-07-29T14:00:00,"+0041","-0001","10159","310","0015"
2018-07-29T15:00:00,"+0049","-0005","10155","060","0021"
2018-07-29T16:00:00,"+0042","-0002","10155","080","0031"
2018-07-29T17:00:00,"+0039","-0001","10153","100","0036"
2018-07-29T18:00:00,"+0041","-0001","10151","100","0036"
2018-07-29T19:00:00,"+0041","+0015","10148","090","0041"
2018-07-29T20:00:00,"+0042","+0012","10146","090","0036"
2018-07-29T21:00:00,"+0044","+0012","10145","090","0036"
2018-07-29T22:00:00,"+0028","+0008","10144","080","0031"
2018-07-29T23:00:00,"+0036","+0005","10141","090","0026"
2018-07-30T00:00:00,"+0028","+0000","10138","050","0015"
2018-07-30T01:00:00,"+0018","-0001","10135","060","0026"
2018-07-30T02:00:00,"+0023","-0001","10130","060","0015"
2018-07-30T03:00:00,"+0022","-0002","10127","060","0015"
2018-07-30T04:00:00,"+0016","-0005","10123","040","0015"
2018-07-30T05:00:00,"+0016","-0003","10121","070","0021"
2018-07-30T06:00:00,"+0016","-0005","10120","060","0015"
2018-07-30T07:00:00,"+0008","-0007","10122","060","0021"
2018-07-30T08:00:00,"+0011","-0004","10123","300","0015"
2018-07-30T09:00:00,"+0017","-0004","10123","320","0010"
2018-07-30T10:00:00,"+0014","-0007","10124","010","0010"
2018-07-30T11:00:00,"+0013","-0008","10125","310","0021"
2018-07-30T12:00:00,"+0017","-0007","10123","300","0021"
2018-07-30T13:00:00,"+0021","-0007","10121","300","0015"
2018-07-30T14:00:00,"+0025","-0003","10124","300","0026"
2018-07-30T15:00:00,"+0034","-0001","10122","340","0005"
2018-07-30T16:00:00,"+0038","-0001","10121","330","0015"
2018-07-30T17:00:00,"+0040","-0002","10119","330","0015"
2018-07-30T18:00:00,"+0049","-0007","10117","300","0026"
2018-07-30T19:00:00,"+0059","-0013","10118","290","0015"
2018-07-30T20:00:00,"+0075","+0013","10118","060","0010"
2018-07-30T21:00:00,"+0052","+0003","10117","060","0021"
2018-07-30T22:00:00,"+0062","+0001","10115","100","0026"
2018-07-30T23:00:00,"+0058","-0005","10114","100","0031"
2018-07-31T00:00:00,"+0050","-0002","10113","090","0036"
2018-07-31T01:00:00,"+0044","+0002","10109","090","0026"
2018-07-31T02:00:00,"+0036","+0003","10106","080","0031"
2018-07-31T03:00:00,"+0038","+0005","10102","080","0036"
2018-07-31T04:00:00,"+0046","-0002","10103","090","0031"
2018-07-31T05:00:00,"+0050","+0005","10099","090","0036"
2018-07-31T06:00:00,"+0067","-0008","10097","080","0046"
2018-07-31T07:00:00,"+0067","+0003","10094","090","0041"
2018-07-31T08:00:00,"+0055","+0004","10093","080","0036"
2018-07-31T09:00:00,"+0039","+0002","10094","070","0026"
2018-07-31T10:00:00,"+0039","+0002","10094","070","0021"
2018-07-31T11:00:00,"+0035","+0000","10096","050","0015"
2018-07-31T12:00:00,"+0032","-0003","10097","070","0026"
2018-07-31T13:00:00,"+0027","-0001","10097","080","0036"
2018-07-31T14:00:00,"+0023","-0001","10096","070","0041"
2018-07-31T15:00:00,"+0022","-0002","10094","090","0041"
2018-07-31T16:00:00,"+0019","+0001","10090","080","0041"
2018-07-31T18:00:00,"+0012","-0002","10082","070","0046"
2018-07-31T19:00:00,"+0017","-0002","10081","070","0031"
2018-07-31T20:00:00,"+0021","+0000","10082","060","0015"
2018-07-31T21:00:00,"+0022","+0001","10079","060","0021"
2018-07-31T22:00:00,"+0024","+0000","10077","060","0021"
2018-07-31T23:00:00,"+0024","-0002","10074","070","0026"
2018-08-01T00:00:00,"+0024","+0000","10071","080","0036"
2018-08-01T01:00:00,"+0022","-0001","10069","090","0036"
2018-08-01T02:00:00,"+0015","-0001","10068","080","0041"
2018-08-01T03:00:00,"+0011","-0005","10068","090","0046"
2018-08-01T04:00:00,"+0009","-0004","10066","090","0051"
2018-08-01T05:00:00,"+0007","-0005","10067","080","0041"
2018-08-01T06:00:00,"+0007","-0006","10066","090","0041"
2018-08-01T07:00:00,"+0010","-0003","10066","080","0031"
2018-08-01T08:00:00,"+0011","-0004","10067","080","0031"
2018-08-01T09:00:00,"+0012","-0004","10069","080","0031"
2018-08-01T10:00:00,"+0012","-0003","10070","080","0036"
2018-08-01T11:00:00,"+0014","-0001","10070","090","0036"
2018-08-01T12:00:00,"+0018","+0002","10070","070","0031"
2018-08-01T13:00:00,"+0017","+0001","10072","070","0031"
2018-08-01T14:00:00,"+0018","+0002","10072","080","0031"
2018-08-01T15:00:00,"+0020","+0004","10073","080","0041"
2018-08-01T16:00:00,"+0020","+0004","10071","070","0031"
2018-08-01T17:00:00,"+0019","+0003","10072","080","0031"
2018-08-01T18:00:00,"+0019","+0003","10073","070","0031"
2018-08-01T19:00:00,"+0019","+0003","10073","070","0031"
2018-08-01T20:00:00,"+0019","+0001","10074","080","0031"
2018-08-01T21:00:00,"+0018","+0003","10075","080","0036"
2018-08-01T22:00:00,"+0016","+0000","10073","080","0031"
2018-08-01T23:00:00,"+0013","-0003","10073","070","0031"
2018-08-02T00:00:00,"+0015","-0001","10071","090","0036"
2018-08-02T01:00:00,"+0011","-0005","10072","040","0015"
2018-08-02T02:00:00,"+0010","-0005","10069","050","0026"
2018-08-02T03:00:00,"+0011","-0005","10069","050","0015"
2018-08-02T04:00:00,"+0014","-0004","10063","090","0021"
2018-08-02T05:00:00,"+0009","-0004","10065","080","0015"
2018-08-02T06:00:00,"+0024","-0004","10068","090","0010"
2018-08-02T07:00:00,"+0015","-0006","10068","020","0015"
2018-08-02T08:00:00,"+0021","-0002","10069","080","0026"
2018-08-02T09:00:00,"+0037","+0009","10065","110","0010"
2018-08-02T10:00:00,"+0016","-0002","10066","050","0021"
2018-08-02T11:00:00,"+0033","+0007","10065","180","0010"
2018-08-02T12:00:00,"+0032","+0011","10068","090","0021"
2018-08-02T14:00:00,"+0026","+0005","10063","060","0031"
2018-08-02T15:00:00,"+0031","+0006","10061","060","0021"
2018-08-02T16:00:00,"+0041","+0011","10059","080","0031"
2018-08-02T17:00:00,"+0046","+0016","10055","110","0057"
2018-08-02T18:00:00,"+0055","+0021","10053","090","0051"
2018-08-02T19:00:00,"+0050","+0020","10053","100","0036"
2018-08-02T20:00:00,"+0038","+0007","10052","120","0031"
2018-08-02T21:00:00,"+0042","+0012","10050","110","0062"
2018-08-02T22:00:00,"+0028","+0007","10053","080","0113"
2018-08-02T23:00:00,"+0020","+0007","10053","090","0108"
2018-08-03T00:00:00,"+0011","+0005","10050","090","0118"
2018-08-03T01:00:00,"+0015","+0008","10050","100","0072"
2018-08-03T02:00:00,"+0020","+0007","10046","100","0067"
2018-08-03T03:00:00,"+0031","+0010","10041","110","0051"
2018-08-03T04:00:00,"+0035","+0014","10039","130","0031"
2018-08-03T05:00:00,"+0039","+0018","10034","090","0057"
2018-08-03T06:00:00,"+0031","+0018","10034","120","0077"
2018-08-03T07:00:00,"+0018","+0008","10033","100","0067"
2018-08-03T08:00:00,"+0021","+0009","10033","090","0046"
2018-08-03T09:00:00,"+0023","+0007","10032","040","0021"
2018-08-03T10:00:00,"+0025","+0009","10030","300","0015"
2018-08-03T11:00:00,"+0049","+0019","10027","300","0015"
2018-08-03T12:00:00,"+0047","+0019","10025","050","0026"
2018-08-03T13:00:00,"+0170","+0036","10021","200","0057"
2018-08-03T15:00:00,"+0103","+0023","10020","290","0036"
2018-08-03T16:00:00,"+0104","+0022","10016","290","0015"
2018-08-03T17:00:00,"+0079","+0015","10016","290","0031"
2018-08-03T18:00:00,"+0118","+0025","10016","030","0021"
2018-08-03T19:00:00,"+0134","+0037","10014","110","0010"
2018-08-03T20:00:00,"+0089","+0017","10015","080","0041"
2018-08-04T06:00:00,"+0055","+0006","10048","270","0021"
2018-08-04T08:00:00,"+0052","+0009","10062","090","0010"
2018-08-04T09:00:00,"+0062","+0009","10066","080","0021"
2018-08-04T10:00:00,"+0076","+0018","10070","090","0015"
2018-08-04T11:00:00,"+0075","+0007","10077","310","0015"
2018-08-04T12:00:00,"+0047","+0008","10080","350","0010"
2018-08-04T13:00:00,"+0049","+0014","10082","090","0021"
2018-08-04T14:00:00,"+0080","+0011","10085","080","0015"
2018-08-04T15:00:00,"+0093","+0012","10085","060","0005"
2018-08-04T16:00:00,"+0042","+0007","10086","070","0015"
2018-08-04T17:00:00,"+0041","+0008","10089","070","0026"
2018-08-04T18:00:00,"+0040","+0008","10091","060","0021"
2018-08-04T19:00:00,"+0035","+0009","10092","060","0026"
2018-08-04T20:00:00,"+0036","+0011","10095","090","0021"
2018-08-04T21:00:00,"+0027","+0009","10097","100","0026"
2018-08-04T22:00:00,"+0026","+0008","10098","080","0036"
2018-08-04T23:00:00,"+0024","+0008","10100","120","0015"
2018-08-05T00:00:00,"+0042","+0009","10103","350","0005"
2018-08-05T01:00:00,"+0035","+0010","10106","090","0015"
2018-08-05T02:00:00,"+0024","+0003","10109","360","0010"
2018-08-05T03:00:00,"+0030","+0005","10113","050","0010"
2018-08-05T04:00:00,"+0025","+0004","10115","060","0021"
2018-08-05T05:00:00,"+0022","+0003","10118","060","0021"
2018-08-05T06:00:00,"+0019","+0001","10124","060","0026"
2018-08-05T07:00:00,"+0016","+0001","10127","080","0021"
2018-08-05T08:00:00,"+0026","+0005","10128","070","0026"
2018-08-05T09:00:00,"+0016","+0000","10132","080","0026"
2018-08-05T10:00:00,"+0021","+0003","10134","090","0021"
2018-08-05T11:00:00,"+0019","-0002","10136","070","0026"
2018-08-05T12:00:00,"+0014","-0001","10138","060","0015"
2018-08-05T13:00:00,"+0013","-0003","10137","070","0026"
2018-08-05T14:00:00,"+0033","+0007","10136","110","0010"
2018-08-05T15:00:00,"+0026","+0000","10138","350","0010"
2018-08-05T16:00:00,"+0025","+0001","10138","040","0021"
2018-08-05T17:00:00,"+0019","+0003","10140","060","0021"
2018-08-05T18:00:00,"+0013","-0003","10141","070","0026"
2018-08-05T19:00:00,"+0021","+0002","10139","080","0021"
2018-08-05T20:00:00,"+0014","+0001","10142","080","0041"
2018-08-05T21:00:00,"+0013","-0002","10142","070","0031"
2018-08-05T22:00:00,"+0014","-0004","10143","070","0021"
2018-08-05T23:00:00,"+0010","-0002","10145","060","0021"
2018-08-06T00:00:00,"+0002","-0009","10146","070","0031"
2018-08-06T01:00:00,"-0006","-0013","10147","070","0026"
2018-08-06T02:00:00,"-0011","-0014","10149","070","0021"
2018-08-06T03:00:00,"-0010","-0013","10147","070","0031"
2018-08-06T04:00:00,"-0010","-0013","10148","080","0026"
2018-08-06T05:00:00,"-0010","-0014","10153","010","0010"
2018-08-06T06:00:00,"-0013","-0016","10155","050","0015"
2018-08-06T07:00:00,"-0015","-0019","10158","060","0021"
2018-08-06T08:00:00,"-0015","-0018","10157","070","0031"
2018-08-06T09:00:00,"-0011","-0016","10158","060","0021"
2018-08-06T10:00:00,"-0006","-0012","10156","080","0026"
2018-08-06T11:00:00,"-0005","-0012","10154","070","0036"
2018-08-06T12:00:00,"-0005","-0011","10152","080","0041"
2018-08-06T13:00:00,"-0003","-0009","10153","050","0021"
2018-08-06T14:00:00,"-0003","-0007","10148","070","0031"
2018-08-06T15:00:00,"+0000","-0008","10144","070","0036"
2018-08-06T16:00:00,"-0005","-0009","10138","080","0046"
2018-08-06T17:00:00,"+0001","-0005","10133","090","0041"
2018-08-06T18:00:00,"+0001","-0006","10127","080","0057"
2018-08-06T19:00:00,"+0002","-0005","10121","090","0062"
2018-08-06T20:00:00,"-0005","-0009","10118","080","0051"
2018-08-06T21:00:00,"-0005","-0008","10113","080","0036"
2018-08-06T22:00:00,"-0008","-0009","10109","080","0036"
2018-08-06T23:00:00,"-0007","-0010","10101","090","0041"
2018-08-07T00:00:00,"-0005","-0006","10097","090","0036"
2018-08-07T01:00:00,"-0005","-0006","10090","090","0036"
2018-08-07T02:00:00,"-0005","-0006","10084","080","0062"
2018-08-07T03:00:00,"-0001","-0005","10082","070","0026"
2018-08-07T04:00:00,"-0001","-0007","10077","070","0021"
2018-08-07T05:00:00,"+0002","-0006","10079","060","0010"
2018-08-07T06:00:00,"-0008","-0012","10078","060","0026"
2018-08-07T07:00:00,"-0009","-0012","10075","070","0026"
2018-08-07T08:00:00,"-0008","-0012","10071","070","0010"
2018-08-07T09:00:00,"-0010","-0017","10070","020","0010"
2018-08-07T10:00:00,"-0009","-0019","10067","010","0010"
2018-08-07T11:00:00,"-0011","-0021","10065","030","0015"
2018-08-07T12:00:00,"-0005","-0016","10060","050","0015"
2018-08-07T13:00:00,"-0007","-0018","10057","030","0015"
2018-08-07T14:00:00,"-0006","-0017","10054","020","0015"
2018-08-07T15:00:00,"-0005","-0016","10048","030","0015"
2018-08-07T16:00:00,"-0002","-0016","10044","040","0015"
2018-08-07T17:00:00,"-0003","-0017","10043","040","0015"
2018-08-07T18:00:00,"-0001","-0015","10040","040","0015"
2018-08-07T19:00:00,"-0007","-0017","10036","040","0015"
2018-08-07T20:00:00,"-0003","-0014","10033","060","0026"
2018-08-07T21:00:00,"-0007","-0017","10029","060","0031"
2018-08-07T22:00:00,"-0012","-0019","10026","050","0015"
2018-08-07T23:00:00,"-0012","-0019","10023","040","0015"
2018-08-08T00:00:00,"-0011","-0019","10022","050","0015"
2018-08-08T01:00:00,"-0011","-0019","10021","080","0015"
2018-08-08T02:00:00,"-0012","-0022","10020","070","0026"
2018-08-08T03:00:00,"-0006","-0019","10019","040","0010"
2018-08-08T04:00:00,"-0004","-0021","10018","330","0005"
2018-08-08T05:00:00,"-0006","-0020","10018","040","0015"
2018-08-08T06:00:00,"-0006","-0020","10019","360","0010"
2018-08-08T07:00:00,"-0002","-0019","10023","050","0010"
2018-08-08T08:00:00,"-0006","-0019","10029","290","0041"
2018-08-08T09:00:00,"-0003","-0016","10033","290","0031"
2018-08-08T10:00:00,"-0001","-0015","10034","290","0026"
2018-08-08T11:00:00,"+0001","-0015","10033","300","0031"
2018-08-08T12:00:00,"+0011","-0011","10034","320","0031"
2018-08-08T13:00:00,"+0014","-0010","10033","310","0021"
2018-08-08T14:00:00,"+0010","-0008","10032","070","0021"
2018-08-08T15:00:00,"+0006","-0010","10031","090","0036"
2018-08-08T16:00:00,"+0009","-0007","10029","080","0031"
2018-08-08T17:00:00,"+0009","-0003","10026","070","0036"
2018-08-08T18:00:00,"+0012","-0004","10021","080","0041"
2018-08-08T21:00:00,"+0000","-0014","10014","080","0051"
2018-08-08T22:00:00,"-0003","-0017","10013","090","0041"
2018-08-08T23:00:00,"-0002","-0016","10010","090","0046"
2018-08-09T00:00:00,"-0007","-0021","10010","090","0046"
2018-08-09T01:00:00,"-0007","-0020","10010","080","0046"
2018-08-09T02:00:00,"-0006","-0020","10010","080","0051"
2018-08-09T03:00:00,"-0007","-0018","10014","080","0046"
2018-08-09T04:00:00,"-0014","-0021","10016","080","0057"
2018-08-09T05:00:00,"-0019","-0023","10020","080","0051"
2018-08-09T06:00:00,"-0016","-0020","10027","080","0046"
2018-08-09T07:00:00,"-0017","-0021","10033","090","0041"
2018-08-09T08:00:00,"-0016","-0021","10039","070","0036"
2018-08-09T09:00:00,"-0018","-0023","10045","050","0021"
2018-08-09T10:00:00,"-0020","-0024","10051","020","0021"
2018-08-09T11:00:00,"-0016","-0027","10055","060","0021"
2018-08-09T12:00:00,"-0017","-0025","10057","060","0026"
2018-08-09T13:00:00,"-0014","-0024","10061","040","0021"
2018-08-09T14:00:00,"-0017","-0028","10065","020","0015"
2018-08-09T15:00:00,"-0018","-0026","10067","350","0015"
2018-08-09T16:00:00,"-0014","-0025","10068","340","0015"
2018-08-09T17:00:00,"-0018","-0026","10068","020","0021"
2018-08-09T18:00:00,"-0020","-0028","10068","050","0021"
2018-08-09T19:00:00,"-0020","-0028","10070","060","0015"
2018-08-09T20:00:00,"-0022","-0025","10072","060","0021"
2018-08-09T21:00:00,"-0019","-0022","10073","050","0015"
2018-08-09T22:00:00,"-0017","-0020","10073","080","0015"
2018-08-09T23:00:00,"-0017","-0020","10073","090","0021"
2018-08-10T00:00:00,"-0015","-0020","10072","090","0026"
2018-08-10T01:00:00,"-0006","-0010","10069","120","0021"
2018-08-10T02:00:00,"+0020","-0006","10069","130","0031"
2018-08-10T03:00:00,"-0002","-0012","10069","060","0036"
2018-08-10T04:00:00,"-0003","-0010","10065","090","0036"
2018-08-10T05:00:00,"-0003","-0011","10068","100","0041"
2018-08-10T06:00:00,"-0004","-0012","10070","060","0031"
2018-08-10T07:00:00,"-0004","-0012","10071","090","0036"
2018-08-10T08:00:00,"-0005","-0012","10073","090","0036"
